llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,content_len,orig_content_len,eval_content_len,was_truncated,condition,bundle,order,condition_kind,requested_task_count,epu_pred,epu_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,parse_status,task_completion_count,completion_share,aux_mean,who_pred,who_correct,who_requested,who_present,actions_pred,actions_correct,actions_requested,actions_present,effects_pred,effects_correct,effects_requested,effects_present,mention_foreign_pred,mention_foreign_correct,mention_foreign_requested,mention_foreign_present,mainly_foreign_pred,mainly_foreign_correct,mainly_foreign_requested,mainly_foreign_present
anthropic/claude-sonnet-4-6@default,Current_682,0,0,SFC,1997,6132,6132,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.95,"a lecture on supply-side economics: If the NBA draft has been reduced to three or four top players and a bunch of uncertainty, how could anyone think there's enough talent to field two women's leagues?",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_682,0,0,SFC,1997,6132,6132,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.95,"If the NBA draft has been reduced to three or four top players and a bunch of uncertainty, how could anyone think there's enough talent to field two women's leagues?",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_682,0,0,SFC,1997,6132,6132,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.95,"a lecture on supply-side economics: If the NBA draft has been reduced to three or four top players and a bunch of uncertainty, how could anyone think there's enough talent to field two women's leagues?",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_703,0,0,LAT,1988,16780,16780,4989,1,single_focus,,,single,0,1.0,0.0,0.72,"There was particular concern that imminent passage of the new is.S. immigration law might trigger an exodus of Mexicans back to Tijuana from the isnited States. But so far that has not materialized, and [Florenzo Rigoni] is not confident that the law will succeed in curbing illegal immigration unless authorities address the underlying economic causes of the migration.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_703,0,0,LAT,1988,16780,16780,4989,1,single_long_control,,,single_control,0,1.0,0.0,0.72,"imminent passage of the new is.S. immigration law might trigger an exodus of Mexicans back to Tijuana from the isnited States. But so far that has not materialized, and [Florenzo Rigoni] is not confident that the law will succeed in curbing illegal immigration unless authorities address the underlying economic causes of the migration.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_703,0,0,LAT,1988,16780,16780,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.72,"imminent passage of the new is.S. immigration law might trigger an exodus of Mexicans back to Tijuana from the isnited States. But so far that has not materialized, and [Florenzo Rigoni] is not confident that the law will succeed in curbing illegal immigration unless authorities address the underlying economic causes of the migration.",1,1,ok,5,1.0,0.4,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_703,0,0,LAT,1988,16780,16780,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,0.0,0.72,"imminent passage of the new is.S. immigration law might trigger an exodus of Mexicans back to Tijuana from the isnited States. But so far that has not materialized, and [Florenzo Rigoni] is not confident that the law will succeed in curbing illegal immigration unless authorities address the underlying economic causes of the migration.",1,1,ok,5,1.0,0.4,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_767,1,0,DMNB,2004,8229,8229,4989,1,single_focus,,,single,0,1.0,1.0,0.72,The presidential election outcome being uncertain could make corporations wait to make a move until they know who will be in the White House.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_767,1,0,DMNB,2004,8229,8229,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.72,The presidential election outcome being uncertain could make corporations wait to make a move until they know who will be in the White House.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_767,1,0,DMNB,2004,8229,8229,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.72,The presidential election outcome being uncertain could make corporations wait to make a move until they know who will be in the White House.,0,1,ok,5,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_767,1,0,DMNB,2004,8229,8229,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.72,The presidential election outcome being uncertain could make corporations wait to make a move until they know who will be in the White House.,0,1,ok,5,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_552,0,0,NYT,2005,3307,3307,3307,0,single_focus,,,single,0,1.0,0.0,0.6,"Investors worry that high energy prices could hurt economic growth and stoke inflation, prompting the Federal Reserve to turn more aggressive in raising interest rates.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_552,0,0,NYT,2005,3307,3307,3307,0,single_long_control,,,single_control,0,0.0,1.0,0.72,"Investors worry that high energy prices could hurt economic growth and stoke inflation, prompting the Federal Reserve to turn more aggressive in raising interest rates.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_552,0,0,NYT,2005,3307,3307,3307,0,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.72,"Investors worry that high energy prices could hurt economic growth and stoke inflation, prompting the Federal Reserve to turn more aggressive in raising interest rates.",1,1,ok,5,1.0,0.2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_552,0,0,NYT,2005,3307,3307,3307,0,full_focus_epu_last,full,epu_last,multi,5,1.0,0.0,0.7,"Investors worry that high energy prices could hurt economic growth and stoke inflation, prompting the Federal Reserve to turn more aggressive in raising interest rates.",1,1,ok,5,1.0,0.2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1290,1,0,DMNB,2002,4419,4419,4419,0,single_focus,,,single,0,0.0,0.0,0.85,"the Iraq situation, both in demand and in oil prices, is affecting the industry",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1290,1,0,DMNB,2002,4419,4419,4419,0,single_long_control,,,single_control,0,0.0,0.0,0.85,"the Iraq situation, both in demand and in oil prices, is affecting the industry",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1290,1,0,DMNB,2002,4419,4419,4419,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.8,"While threats of military initiative have decreased, there is still uncertainty as to the genuineness of the Iraq submission to allow unconditional weapons inspection. At the very least, the uncertainty can't be good for major carriers' bottom lines.",0,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1290,1,0,DMNB,2002,4419,4419,4419,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.82,"While threats of military initiative have decreased, there is still uncertainty as to the genuineness of the Iraq submission to allow unconditional weapons inspection. At the very least, the uncertainty can't be good for major carriers' bottom lines.",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_708,1,1,DMNB,2001,4111,4111,4111,0,single_focus,,,single,0,0.0,0.0,0.97,"To succeed in today's fast-paced, rapidly changing and highly uncertain economy, small-business owners can't become stuck in a rut.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_708,1,1,DMNB,2001,4111,4111,4111,0,single_long_control,,,single_control,0,0.0,0.0,0.95,"To succeed in today's fast-paced, rapidly changing and highly uncertain economy, small-business owners can't become stuck in a rut.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_708,1,1,DMNB,2001,4111,4111,4111,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.95,"To succeed in today's fast-paced, rapidly changing and highly uncertain economy, small-business owners can't become stuck in a rut.",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_708,1,1,DMNB,2001,4111,4111,4111,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.95,"To succeed in today's fast-paced, rapidly changing and highly uncertain economy, small-business owners can't become stuck in a rut.",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_363,0,1,LAT,2008,10862,10862,4989,1,single_focus,,,single,0,0.0,1.0,0.85,too nervous to experiment during this time of economic uncertainty,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_363,0,1,LAT,2008,10862,10862,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.9,"So many designers were stuck in the past, reviving old styles and old brands, tto nervous to experiment during this time of economic uncertainty",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_363,0,1,LAT,2008,10862,10862,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.85,"So many designers were stuck in the past, reviving old styles and old brands, too nervous to experiment during this time of economic uncertainty",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_363,0,1,LAT,2008,10862,10862,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.92,"So many designers were stuck in the past, reviving old styles and old brands, too nervous to experiment during this time of economic uncertainty",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_815,0,0,MIHB,2005,1324,1324,1324,0,single_focus,,,single,0,0.0,1.0,0.75,"The results of any 'big bang' are by definition uncertain. Sharon is not just risking his own political future, but that of the entire political system",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_815,0,0,MIHB,2005,1324,1324,1324,0,single_long_control,,,single_control,0,0.0,1.0,0.75,"The results of any ``big bang'' are by definition uncertain. Sharon is not just risking his own political future, but that of the entire political system",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_815,0,0,MIHB,2005,1324,1324,1324,0,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.72,"The results of any 'big bang' are by definition uncertain. Sharon is not just risking his own political future, but that of the entire political system, in a way that could reverberate long after he is no longer on the scene.",0,1,ok,5,1.0,0.0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_815,0,0,MIHB,2005,1324,1324,1324,0,full_focus_epu_last,full,epu_last,multi,5,1.0,0.0,0.72,"The results of any 'big bang' are by definition uncertain. Sharon is not just risking his own political future, but that of the entire political system, in a way that could reverberate long after he is no longer on the scene.",0,1,ok,5,1.0,0.2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_111,1,1,DMNB,1998,3224,3224,3224,0,single_focus,,,single,0,1.0,1.0,0.92,Wall Street's roller coaster ride is causing new worries about the idea of putting Social Security dollars into the stock market.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_111,1,1,DMNB,1998,3224,3224,3224,0,single_long_control,,,single_control,0,1.0,1.0,0.92,Wall Street's roller coaster ride is causing new worries about the idea of putting Social Security dollars into the stock market.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_111,1,1,DMNB,1998,3224,3224,3224,0,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.92,Wall Street's roller coaster ride is causing new worries about the idea of putting Social Security dollars into the stock market.,1,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_111,1,1,DMNB,1998,3224,3224,3224,0,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.92,"Wall Street's roller coaster ride is causing new worries about the idea of putting Social Security dollars into the stock market... opponents who believe privatizing Social Security is too risky are saying, 'I told you so.'",0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_8545,1,0,WPO,1988,6630,6630,4989,1,single_focus,,,single,0,1.0,1.0,0.72,"He said he worried that the government might replace dollars with a new national currency, freeze bank accounts or even nationalize the banks.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_8545,1,0,WPO,1988,6630,6630,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.72,"He said he worried that the government might replace dollars with a new national currency, freeze bank accounts or even nationalize the banks.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_8545,1,0,WPO,1988,6630,6630,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.82,"He said he worried that the government might replace dollars with a new national currency, freeze bank accounts or even nationalize the banks.",0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_8545,1,0,WPO,1988,6630,6630,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.82,"He said he worried that the government might replace dollars with a new national currency, freeze bank accounts or even nationalize the banks.",0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_883,1,1,DMNB,2002,4928,4928,4928,0,single_focus,,,single,0,1.0,1.0,0.92,the Fed shifted its stance on future cuts to 'neutral.' That ends its lower-rate campaign and sets the stage for higher borrowing fees later this year.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_883,1,1,DMNB,2002,4928,4928,4928,0,single_long_control,,,single_control,0,1.0,1.0,0.92,"In moving to a neutral interest-rate policy, the Fed said it believes the risks of higher inflation or economic weakness are equal. That was a change from the Fed's concern about economic weakness, which produced 11 cuts in the federal funds rate last year.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_883,1,1,DMNB,2002,4928,4928,4928,0,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.92,The change to a neutral policy was see by analysts as a prelude to a series of gradual interest rate increases expected to begin at the Fed's May 7 or June 25-26 meetings.,1,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_883,1,1,DMNB,2002,4928,4928,4928,0,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.95,The change to a neutral policy was see by analysts as a prelude to a series of gradual interest rate increases expected to begin at the Fed's May 7 or June 25-26 meetings.,1,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1520,1,1,LAT,2011,9026,9026,4989,1,single_focus,,,single,0,0.0,0.0,0.85,young Americans who are downsizing expectations in the face of an economic future that is anything but certain,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1520,1,1,LAT,2011,9026,9026,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.85,young Americans who are downsizing expectations in the face of an economic future that is anything but certain,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1520,1,1,LAT,2011,9026,9026,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.85,Call it Generation Vexed -- young Americans who are downsizing expectations in the face of an economic future that is anything but certain.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1520,1,1,LAT,2011,9026,9026,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.85,"Call it Generation Vexed -- young Americans who are downsizing expectations in the face of an economic future that is anything but certain. Career plans are being altered, marriages put off and dreams shelved.",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_835,1,0,MIHB,1991,5106,5106,4989,1,single_focus,,,single,0,1.0,1.0,0.95,"a revolution in fiscal policy that then-Senate Majority Leader Howard H. Baker, Jr.. R-Tenn., properly labeled as a 'riverboat gamble'... the uncertain effects of this bold venture",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_835,1,0,MIHB,1991,5106,5106,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.95,"a revolution in fiscal policy...the uncertain effects of this bold venture...the economic scorecard on the radical mix of deep tax cuts, big defense increases, and shallower but significant domestic-spending reductions is decidedly mixed",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_835,1,0,MIHB,1991,5106,5106,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.87,"the fog rolled in, cutting visibility to less than 50 feet -- a nice symbol of the uncertain effects of this bold venture",1,1,ok,5,1.0,1.0,0.0,1.0,1,1,0.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_835,1,0,MIHB,1991,5106,5106,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.92,"the economic scorecard on the radical mix of deep tax cuts, big defense increases, and shallower but significant domestic-spending reductions is decidedly mixed",1,1,ok,5,1.0,1.0,0.0,1.0,1,1,0.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_628,0,0,NYT,2005,8386,8386,4989,1,single_focus,,,single,0,0.0,1.0,0.75,American policy makers simply did not comprehend the level of hopes raised by the toppling of Saddam Hussein,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_628,0,0,NYT,2005,8386,8386,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.7,"American policy makers simply did not comprehend the level of hopes raised by the toppling of Saddam Hussein, the depth of the ambivalence he left behind, the way that so many years of oppression had scarred the Iraqi psyche.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_628,0,0,NYT,2005,8386,8386,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.72,"American policy makers simply did not comprehend the level of hopes raised by the toppling of Saddam Hussein... Washington did not appreciate the rage among Sunnis who had profited from the Hussein years, now left leaderless and disenfranchised",0,1,ok,5,1.0,0.2,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_628,0,0,NYT,2005,8386,8386,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.82,"Shadid offers no solutions. He is a reporter, not a politician. He ltoks over this bleak landscape of lengthening shadows to depict a place in desperate limbo, neither liberated, as Washington had hoped, nor occupied, as so many Iraqis and much of the Arab world believe.",1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_200,0,0,NYT,1997,5179,5179,4989,1,single_focus,,,single,0,0.0,1.0,0.85,"New Jersey's economy has arrived at an uncertain, anxiety-producing place in the late 1990's: It's called prosperity.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_200,0,0,NYT,1997,5179,5179,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.82,Mrs. Whitman does deserve credit for helping make the state friendlier to businesses and more responsive to companies in times of trouble as well.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_200,0,0,NYT,1997,5179,5179,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.82,"New Jersey's economy has arrived at an uncertain, anxiety-producing place in the late 1990's: It's called prosperity.",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_200,0,0,NYT,1997,5179,5179,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.82,"New Jersey's economy has arrived at an uncertain, anxiety-producing place in the late 1990's: It's called prosperity.",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1823,1,0,DMNB,2001,3739,3739,3739,0,single_focus,,,single,0,1.0,1.0,0.85,"The Fed has lowered interest rates twice this year and many market experts were counting on a third cut next month. Thursday's economic report raised concerns that might not happen since such cuts are usually predicated on the assumption growth is slowing, not increasing as the news suggested.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1823,1,0,DMNB,2001,3739,3739,3739,0,single_long_control,,,single_control,0,1.0,1.0,0.85,"The Fed has lowered interest rates twice this year and many market experts were counting on a third cut next month. Thursday's economic report raised concerns that might not happen since such cuts are usually predicated on the assumption growth is slowing, not increasing as the news suggested.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1823,1,0,DMNB,2001,3739,3739,3739,0,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.85,"The Fed has lowered interest rates twice this year and many market experts were counting on a third cut next month. Thursday's economic report raised concerns that might not happen since such cuts are usually predicated on the assumption growth is slowing, not increasing as the news suggested.",0,1,ok,5,1.0,0.8,0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1823,1,0,DMNB,2001,3739,3739,3739,0,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.92,"The Fed has lowered interest rates twice this year and many market experts were counting on a third cut next month. Thursday's economic report raised concerns that might not happen since such cuts are usually predicated on the assumption growth is slowing, not increasing as the news suggested.",0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1922,0,0,DMNB,2006,7780,7780,4989,1,single_focus,,,single,0,0.0,1.0,0.75,"Given all the uncertainties about the C-17 program, it's tto ston to forecast what our employment levels will be in 2009",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1922,0,0,DMNB,2006,7780,7780,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.85,"Given all the uncertainties about the C-17 program, it's too soon to forecast what our employment levels will be in 2009",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1922,0,0,DMNB,2006,7780,7780,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.82,"Given all the uncertainties about the C-17 program, it's too soon to forecast what our employment levels will be in 2009",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1922,0,0,DMNB,2006,7780,7780,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.82,"Given all the uncertainties about the C-17 program, it's too soon to forecast what our employment levels will be in 2009",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_7302,0,0,WPO,1985,14667,14667,4989,1,single_focus,,,single,0,1.0,0.0,0.72,If Comsat loses its monopoly over access to Intelsat—as Commerce Department officials proposed last week—it will face renewed pressure to make a success of its ventures in the competitive domestic satellite and manufacturing businesses,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_7302,0,0,WPO,1985,14667,14667,4989,1,single_long_control,,,single_control,0,1.0,0.0,0.8,If Comsat loses its monopoly over access to Intelsat—as Commerce Department officials proposed last week—it will face renewed pressure to make a success of its ventures in the competitive domestic satellite and manufacturing businesses,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
